FOLIO,full_address,zip_code,n_roof_permits,last_roof_permit_date,LastRoofYear,roof_age,roof_confidence,n_violations,has_unsafe_viol,n_roof_contractors_zip
3022030200230,"2469 NE 184 TER, UNINCORPORATED COUNTY, FL 33160",33160.0,1.0,2024-09-05 00:00:00+00:00,2024.0,2.0,0.9,,0,7.0
3078150100050,"19800 SW 320 ST, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2024-06-11 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3040170230020,"3420 SW 105 AVE, UNINCORPORATED COUNTY, FL 33165",33165.0,1.0,2024-04-19 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,18.0
3049010020520,"335 SW 121 AVE, UNINCORPORATED COUNTY, FL 33184",33184.0,1.0,2025-08-15 00:00:00+00:00,2025.0,1.0,0.9,,0,2.0
3039510220450,"12260 NW 8 ST, UNINCORPORATED COUNTY, FL 33182",33182.0,1.0,2023-12-05 00:00:00+00:00,2023.0,3.0,0.9,,0,6.0
3022180031630,"730 NE 163 ST, UNINCORPORATED COUNTY, FL 33162",33162.0,1.0,2025-08-18 00:00:00+00:00,2025.0,1.0,0.9,,0,2.0
3059130210910,"12501 SW 119 CT, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-06-20 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3049230021020,"4802 SW 127 CT, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2025-03-26 00:00:00+00:00,2025.0,1.0,0.9,,0,9.0
3049280101090,"6328 SW 147 PLACE CIR, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2024-09-11 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3020020200480,"7345 COLDSTREAM DR, UNINCORPORATED COUNTY, FL 33015",33015.0,1.0,2025-04-21 00:00:00+00:00,2025.0,1.0,0.9,,0,17.0
3040240150430,"6051 SW 46 TER, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2024-06-27 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,24.0
3040170010660,"10215 SW 35 TER, UNINCORPORATED COUNTY, FL 33165",33165.0,2.0,2024-05-16 00:00:00+00:00,2024.0,2.0,0.9,2.0,0,18.0
3049320330830,"16378 SW 75 ST, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2024-09-06 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3040230370510,"7139 SW 53 LN, UNINCORPORATED COUNTY, FL 33155",33155.0,1.0,2023-12-14 00:00:00+00:00,2023.0,3.0,0.9,1.0,0,24.0
3050180022120,"12620 SW 108 AVE, UNINCORPORATED COUNTY, FL 33176",33176.0,1.0,2024-10-17 00:00:00+00:00,2024.0,2.0,0.9,,0,19.0
3031110470160,"8021 NW 10 CT, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2025-03-02 00:00:00+00:00,2025.0,1.0,0.9,,0,8.0
3059120071040,"12014 SW 110 STREET CIR E, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2025-09-13 00:00:00+00:00,2025.0,1.0,0.9,,0,22.0
3022180022460,"3 NE 158 ST, UNINCORPORATED COUNTY, FL 33162",33162.0,1.0,2025-04-21 00:00:00+00:00,2025.0,1.0,0.9,6.0,0,2.0
3031110010071,"911 NW 85 ST, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2024-04-15 00:00:00+00:00,2024.0,2.0,0.9,,0,8.0
3049100250070,"1019 SW 137 PL, UNINCORPORATED COUNTY, FL 33184",33184.0,2.0,2024-04-29 00:00:00+00:00,2024.0,2.0,0.9,,0,2.0
3079060100040,"16991 SW 288 TER, UNINCORPORATED COUNTY, FL 33030",33030.0,1.0,2024-01-09 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3059230080250,"14764 SW 132 AVE, UNINCORPORATED COUNTY, FL 33186",33186.0,1.0,2024-10-01 00:00:00+00:00,2024.0,2.0,0.9,,0,22.0
3049160160380,"2861 SW 149 PL, UNINCORPORATED COUNTY, FL 33185",33185.0,1.0,2025-05-08 00:00:00+00:00,2025.0,1.0,0.9,,0,3.0
3049280210030,"5791 SW 148 CT, UNINCORPORATED COUNTY, FL 33193",33193.0,1.0,2024-05-16 00:00:00+00:00,2024.0,2.0,0.9,,0,5.0
3049020310050,"300 SW 128 AVE, UNINCORPORATED COUNTY, FL 33184",33184.0,1.0,2023-12-15 00:00:00+00:00,2023.0,3.0,0.9,,0,2.0
3040180210130,"2644 SW 108 CT, UNINCORPORATED COUNTY, FL 33165",33165.0,2.0,2024-12-06 00:00:00+00:00,2024.0,2.0,0.9,,0,18.0
3031110353750,"1041 NW 73 ST, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2025-04-08 00:00:00+00:00,2025.0,1.0,0.9,1.0,0,8.0
3059210132110,"15438 SW 147 ST, UNINCORPORATED COUNTY, FL 33196",33196.0,1.0,2024-10-21 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,17.0
3021230080300,"1067 NW 136 ST, UNINCORPORATED COUNTY, FL 33168",33168.0,1.0,2023-12-13 00:00:00+00:00,2023.0,3.0,0.9,,0,14.0
3050290460690,"9943 SW 154 ST, UNINCORPORATED COUNTY, FL 33157",33157.0,1.0,2025-06-26 00:00:00+00:00,2025.0,1.0,0.9,,0,21.0
3012330430110,"21230 NE 23 CT, UNINCORPORATED COUNTY, FL 33180",33180.0,1.0,2025-02-12 00:00:00+00:00,2025.0,1.0,0.9,,0,5.0
3049120140060,"1862 SW 124 PL, UNINCORPORATED COUNTY, FL 33175",33175.0,1.0,2024-02-15 00:00:00+00:00,2024.0,2.0,0.9,,0,9.0
3021360160200,"331 NW 106 ST, UNINCORPORATED COUNTY, FL 33150",33150.0,1.0,2024-04-16 00:00:00+00:00,2024.0,2.0,0.9,1.0,0,8.0
